bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,
30MX12A06JE5,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX12A06JE5FLBNF-15,,,,,,,,
30MX12A06JE5,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX12A06JE5FLB-RPF34,,,,,,,,
30MX12A06JE5,,0002-100449,,,1.335,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX12A06JE5FLBPD-14,1,30MX12A06JE5FA,0,30MX12A06JE5SEMEN,445,445,0.30%,1.335
30MX12A06VTR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06VTRFA,,,,,,,,
30MX12A06VTR,,0000-100011,,,373,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06VTRSEMEN,,,,,,,,
30MX12A06VTR,,0000-100030,,,200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06VTRWATER,,,,,,,,
30MX12A06VTR,,0000-100090,,,316,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06VTRAGG1,,,,,,,,
30MX12A06VTR,,0000-100091,,,737,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06VTRAGG2,,,,,,,,
30MX12A06VTR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06VTRAGG3,,,,,,,,
30MX12A06VTR,,0000-100094,,,543,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06VTRSAND,,,,,,,,
30MX12A06VTR,,0000-100093,,,136,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX12A06VTRSTONE DUST,,,,,,,,
30MX12A06VTR,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX12A06VTRFLBNF-15,,,,,,,,
30MX12A06VTR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX12A06VTRFLB-RPF34,,,,,,,,
30MX12A06VTR,,0002-100449,,,1.119,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX12A06VTRFLBPD-14,1,30MX12A06VTRFA,0,30MX12A06VTRSEMEN,373,373,0.30%,1.119
30MX16A06ALM,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX16A06ALMFA,,,,,,,,
30MX16A06ALM,,0000-100011,,,430,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX16A06ALMSEMEN,,,,,,,,
30MX16A06ALM,,0000-100030,,,209,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX16A06ALMWATER,,,,,,,,
30MX16A06ALM,,0000-100090,,,288,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX16A06ALMAGG1,,,,,,,,
30MX16A06ALM,,0000-100091,,,673,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX16A06ALMAGG2,,,,,,,,
30MX16A06ALM,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX16A06ALMAGG3,,,,,,,,
30MX16A06ALM,,0000-100094,,,561,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX16A06ALMSAND,,,,,,,,
30MX16A06ALM,,0000-100093,,,140,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30MX16A06ALMSTONE DUST,,,,,,,,
30MX16A06ALM,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30MX16A06ALMFLBNF-15,,,,,,,,
30MX16A06ALM,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30MX16A06ALMFLB-RPF34,,,,,,,,
30MX16A06ALM,,0002-100449,,,1.290,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30MX16A06ALMFLBPD-14,1,30MX16A06ALMFA,0,30MX16A06ALMSEMEN,430,430,0.30%,1.29
30PX10A06RBC,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,30PX10A06RBCFA,,,,,,,,
30PX10A06RBC,,0000-100011,,,390,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30PX10A06RBCSEMEN,,,,,,,,
30PX10A06RBC,,0000-100030,,,195,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30PX10A06RBCWATER,,,,,,,,
30PX10A06RBC,,0000-100090,,,311,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30PX10A06RBCAGG1,,,,,,,,
30PX10A06RBC,,0000-100091,,,725,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30PX10A06RBCAGG2,,,,,,,,
30PX10A06RBC,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30PX10A06RBCAGG3,,,,,,,,
30PX10A06RBC,,0000-100094,,,556,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30PX10A06RBCSAND,,,,,,,,
30PX10A06RBC,,0000-100093,,,139,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30PX10A06RBCSTONE DUST,,,,,,,,
30PX10A06RBC,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,30PX10A06RBCFLBNF-15,,,,,,,,
30PX10A06RBC,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,30PX10A06RBCFLB-RPF34,,,,,,,,
30PX10A06RBC,,0002-100449,,,1.170,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,30PX10A06RBCFLBPD-14,1,30PX10A06RBCFA,0,30PX10A06RBCSEMEN,390,390,0.30%,1.17
35BX18A06RBC,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35BX18A06RBCFA,,,,,,,,
35BX18A06RBC,,0000-100011,,,451,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35BX18A06RBCSEMEN,,,,,,,,
35BX18A06RBC,,0000-100030,,,214,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35BX18A06RBCWATER,,,,,,,,
35BX18A06RBC,,0000-100090,,,278,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35BX18A06RBCAGG1,,,,,,,,
35BX18A06RBC,,0000-100091,,,649,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35BX18A06RBCAGG2,,,,,,,,
35BX18A06RBC,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35BX18A06RBCAGG3,,,,,,,,
35BX18A06RBC,,0000-100094,,,564,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35BX18A06RBCSAND,,,,,,,,
35BX18A06RBC,,0000-100093,,,141,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35BX18A06RBCSTONE DUST,,,,,,,,
35BX18A06RBC,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35BX18A06RBCFLBNF-15,,,,,,,,
35BX18A06RBC,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35BX18A06RBCFLB-RPF34,,,,,,,,
35BX18A06RBC,,0002-100449,,,1.353,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35BX18A06RBCFLBPD-14,1,35BX18A06RBCFA,0,35BX18A06RBCSEMEN,451,451,0.30%,1.353
35MI12A06CC5,,0000-000015,,,68,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MI12A06CC5FA,,,,,,,,
35MI12A06CC5,,0000-100011,,,383,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MI12A06CC5SEMEN,,,,,,,,
35MI12A06CC5,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MI12A06CC5WATER,,,,,,,,
35MI12A06CC5,,0000-100090,,,306,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MI12A06CC5AGG1,,,,,,,,
35MI12A06CC5,,0000-100091,,,714,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MI12A06CC5AGG2,,,,,,,,
35MI12A06CC5,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MI12A06CC5AGG3,,,,,,,,
35MI12A06CC5,,0000-100094,,,526,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MI12A06CC5SAND,,,,,,,,
35MI12A06CC5,,0000-100093,,,131,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MI12A06CC5STONE DUST,,,,,,,,
35MI12A06CC5,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,35MI12A06CC5FLBNF-15,,,,,,,,
35MI12A06CC5,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,35MI12A06CC5FLB-RPF34,,,,,,,,
35MI12A06CC5,,0002-100449,,,1.353,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,35MI12A06CC5FLBPD-14,1,35MI12A06CC5FA,68,35MI12A06CC5SEMEN,383,451,0.30%,1.353
40MI12A06CC5,,0000-000015,,,76,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,40MI12A06CC5FA,,,,,,,,
40MI12A06CC5,,0000-100011,,,433,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,40MI12A06CC5SEMEN,,,,,,,,
40MI12A06CC5,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,40MI12A06CC5WATER,,,,,,,,
40MI12A06CC5,,0000-100090,,,316,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,40MI12A06CC5AGG1,,,,,,,,
40MI12A06CC5,,0000-100091,,,737,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,40MI12A06CC5AGG2,,,,,,,,
40MI12A06CC5,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,40MI12A06CC5AGG3,,,,,,,,
40MI12A06CC5,,0000-100094,,,478,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,40MI12A06CC5SAND,,,,,,,,
40MI12A06CC5,,0000-100093,,,119,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,40MI12A06CC5STONE DUST,,,,,,,,
40MI12A06CC5,,0002-100440,,,3.059,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,40MI12A06CC5FLBNF-15,,,,,,,,
40MI12A06CC5,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,40MI12A06CC5FLB-RPF34,,,,,,,,
40MI12A06CC5,,0002-100449,,,1.527,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,40MI12A06CC5FLBPD-14,1,40MI12A06CC5FA,76,40MI12A06CC5SEMEN,433,509,0.30%,1.527
40MX10A06BGR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,40MX10A06BGRFA,,,,,,,,
40MX10A06BGR,,0000-100011,,,468,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,40MX10A06BGRSEMEN,,,,,,,,
40MX10A06BGR,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,40MX10A06BGRWATER,,,,,,,,
40MX10A06BGR,,0000-100090,,,326,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,40MX10A06BGRAGG1,,,,,,,,
40MX10A06BGR,,0000-100091,,,762,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,40MX10A06BGRAGG2,,,,,,,,
40MX10A06BGR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,40MX10A06BGRAGG3,,,,,,,,
40MX10A06BGR,,0000-100094,,,494,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,40MX10A06BGRSAND,,,,,,,,
40MX10A06BGR,,0000-100093,,,123,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,40MX10A06BGRSTONE DUST,,,,,,,,
40MX10A06BGR,,0002-100440,,,2.805,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,40MX10A06BGRFLBNF-15,,,,,,,,
40MX10A06BGR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,40MX10A06BGRFLB-RPF34,,,,,,,,
40MX10A06BGR,,0002-100449,,,1.404,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,40MX10A06BGRFLBPD-14,1,40MX10A06BGRFA,0,40MX10A06BGRSEMEN,468,468,0.30%,1.404
40PX12A06P3R,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,40PX12A06P3RFA,,,,,,,,
40PX12A06P3R,,0000-100011,,,439,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,40PX12A06P3RSEMEN,,,,,,,,
40PX12A06P3R,,0000-100030,,,180,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,40PX12A06P3RWATER,,,,,,,,
40PX12A06P3R,,0000-100090,,,295,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,40PX12A06P3RAGG1,,,,,,,,
40PX12A06P3R,,0000-100091,,,688,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,40PX12A06P3RAGG2,,,,,,,,
40PX12A06P3R,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,40PX12A06P3RAGG3,,,,,,,,
40PX12A06P3R,,0000-100094,,,598,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,40PX12A06P3RSAND,,,,,,,,
40PX12A06P3R,,0000-100093,,,149,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,40PX12A06P3RSTONE DUST,,,,,,,,
40PX12A06P3R,,0002-100440,,,2.854,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,40PX12A06P3RFLBNF-15,,,,,,,,
40PX12A06P3R,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,40PX12A06P3RFLB-RPF34,,,,,,,,
40PX12A06P3R,,0002-100449,,,1.317,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,40PX12A06P3RFLBPD-14,1,40PX12A06P3RFA,0,40PX12A06P3RSEMEN,439,439,0.30%,1.317
40PX18A06P3R,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,40PX18A06P3RFA,,,,,,,,
40PX18A06P3R,,0000-100011,,,463,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,40PX18A06P3RSEMEN,,,,,,,,
40PX18A06P3R,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,40PX18A06P3RWATER,,,,,,,,
40PX18A06P3R,,0000-100090,,,287,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,40PX18A06P3RAGG1,,,,,,,,
40PX18A06P3R,,0000-100091,,,670,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,40PX18A06P3RAGG2,,,,,,,,
40PX18A06P3R,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,40PX18A06P3RAGG3,,,,,,,,
40PX18A06P3R,,0000-100094,,,582,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,40PX18A06P3RSAND,,,,,,,,
40PX18A06P3R,,0000-100093,,,145,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,40PX18A06P3RSTONE DUST,,,,,,,,
40PX18A06P3R,,0002-100440,,,3.939,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,40PX18A06P3RFLBNF-15,,,,,,,,
40PX18A06P3R,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,40PX18A06P3RFLB-RPF34,,,,,,,,
40PX18A06P3R,,0002-100449,,,1.389,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,40PX18A06P3RFLBPD-14,1,40PX18A06P3RFA,0,40PX18A06P3RSEMEN,463,463,0.30%,1.389
45MX10A06BGR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,45MX10A06BGRFA,,,,,,,,
45MX10A06BGR,,0000-100011,,,502,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,45MX10A06BGRSEMEN,,,,,,,,
45MX10A06BGR,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,45MX10A06BGRWATER,,,,,,,,
45MX10A06BGR,,0000-100090,,,326,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,45MX10A06BGRAGG1,,,,,,,,
45MX10A06BGR,,0000-100091,,,761,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,45MX10A06BGRAGG2,,,,,,,,
45MX10A06BGR,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,45MX10A06BGRAGG3,,,,,,,,
45MX10A06BGR,,0000-100094,,,494,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,45MX10A06BGRSAND,,,,,,,,
45MX10A06BGR,,0000-100093,,,123,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,45MX10A06BGRSTONE DUST,,,,,,,,
45MX10A06BGR,,0002-100440,,,3.013,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,45MX10A06BGRFLBNF-15,,,,,,,,
45MX10A06BGR,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,45MX10A06BGRFLB-RPF34,,,,,,,,
45MX10A06BGR,,0002-100449,,,1.506,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,45MX10A06BGRFLBPD-14,1,45MX10A06BGRFA,0,45MX10A06BGRSEMEN,502,502,0.30%,1.506
BC25XXA06JOR,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,BC25XXA06JORFA,,,,,,,,
BC25XXA06JOR,,0000-100011,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,BC25XXA06JORSEMEN,,,,,,,,
