bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,,
15PX12A06R1X,,0000-100094,,,571,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,15PX12A06R1XSAND,,,,,,,,,
15PX12A06R1X,,0000-100093,,,146,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,15PX12A06R1XSTONE DUST,,,,,,,,,
15PX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,15PX12A06R1XFLBNF-15,,,,,,,,,
15PX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,15PX12A06R1XFLB-RPF34,,,,,,,,,
15PX12A06R1X,,0002-100449,,,0.840,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,15PX12A06R1XFLBPD-14,,,,,,,,,
15PX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,15PX12A06XXXFA,,,,,,,,,
15PX12A06XXX,,0000-100011,,,211,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,15PX12A06XXXSEMEN,,,,,,,,,
15PX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,15PX12A06XXXWATER,,,,,,,,,
15PX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,15PX12A06XXXAGG1,1,15PX12A06XXXAGG1,236.6,15PX12A06XXXAGG2,946.4,1183,20%,20%,237
15PX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,15PX12A06XXXAGG2,1,15PX12A06XXXAGG1,236.6,15PX12A06XXXAGG2,946.4,1183,80%,80%,946
15PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,15PX12A06XXXAGG3,,,,,,,,,
15PX12A06XXX,,0000-100094,,,578,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,15PX12A06XXXSAND,,,,,,,,,
15PX12A06XXX,,0000-100093,,,147,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,15PX12A06XXXSTONE DUST,,,,,,,,,
15PX12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,15PX12A06XXXFLBNF-15,,,,,,,,,
15PX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,15PX12A06XXXFLB-RPF34,,,,,,,,,
15PX12A06XXX,,0002-100449,,,0.710,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,15PX12A06XXXFLBPD-14,,,,,,,,,
16MN12A06R1X,,0000-000015,,,65,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MN12A06R1XFA,,,,,,,,,
16MN12A06R1X,,0000-100011,,,196,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MN12A06R1XSEMEN,,,,,,,,,
16MN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MN12A06R1XWATER,,,,,,,,,
16MN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MN12A06R1XAGG1,1,16MN12A06R1XAGG1,236.6,16MN12A06R1XAGG2,946.4,1183,20%,20%,237
16MN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MN12A06R1XAGG2,1,16MN12A06R1XAGG1,236.6,16MN12A06R1XAGG2,946.4,1183,80%,80%,946
16MN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MN12A06R1XAGG3,,,,,,,,,
16MN12A06R1X,,0000-100094,,,533,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MN12A06R1XSAND,,,,,,,,,
16MN12A06R1X,,0000-100093,,,136,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MN12A06R1XSTONE DUST,,,,,,,,,
16MN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MN12A06R1XFLBNF-15,,,,,,,,,
16MN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MN12A06R1XFLB-RPF34,,,,,,,,,
16MN12A06R1X,,0002-100449,,,1.030,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MN12A06R1XFLBPD-14,,,,,,,,,
16MN12A06XXX,,0000-000015,,,65,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MN12A06XXXFA,,,,,,,,,
16MN12A06XXX,,0000-100011,,,194,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MN12A06XXXSEMEN,,,,,,,,,
16MN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MN12A06XXXWATER,,,,,,,,,
16MN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MN12A06XXXAGG1,1,16MN12A06XXXAGG1,236.6,16MN12A06XXXAGG2,946.4,1183,20%,20%,237
16MN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MN12A06XXXAGG2,1,16MN12A06XXXAGG1,236.6,16MN12A06XXXAGG2,946.4,1183,80%,80%,946
16MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MN12A06XXXAGG3,,,,,,,,,
16MN12A06XXX,,0000-100094,,,541,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MN12A06XXXSAND,,,,,,,,,
16MN12A06XXX,,0000-100093,,,138,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MN12A06XXXSTONE DUST,,,,,,,,,
16MN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MN12A06XXXFLBNF-15,,,,,,,,,
16MN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MN12A06XXXFLB-RPF34,,,,,,,,,
16MN12A06XXX,,0002-100449,,,0.870,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MN12A06XXXFLBPD-14,,,,,,,,,
16MU12A06R1X,,0000-000015,,,51,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MU12A06R1XFA,,,,,,,,,
16MU12A06R1X,,0000-100011,,,205,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MU12A06R1XSEMEN,,,,,,,,,
16MU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MU12A06R1XWATER,,,,,,,,,
16MU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MU12A06R1XAGG1,1,16MU12A06R1XAGG1,236.6,16MU12A06R1XAGG2,946.4,1183,20%,20%,237
16MU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MU12A06R1XAGG2,1,16MU12A06R1XAGG1,236.6,16MU12A06R1XAGG2,946.4,1183,80%,80%,946
16MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MU12A06R1XAGG3,,,,,,,,,
16MU12A06R1X,,0000-100094,,,542,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MU12A06R1XSAND,,,,,,,,,
16MU12A06R1X,,0000-100093,,,138,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MU12A06R1XSTONE DUST,,,,,,,,,
16MU12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MU12A06R1XFLBNF-15,,,,,,,,,
16MU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MU12A06R1XFLB-RPF34,,,,,,,,,
16MU12A06R1X,,0002-100449,,,1.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MU12A06R1XFLBPD-14,,,,,,,,,
16MU12A06XXX,,0000-000015,,,51,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MU12A06XXXFA,,,,,,,,,
16MU12A06XXX,,0000-100011,,,202,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MU12A06XXXSEMEN,,,,,,,,,
16MU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MU12A06XXXWATER,,,,,,,,,
16MU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MU12A06XXXAGG1,1,16MU12A06XXXAGG1,236.6,16MU12A06XXXAGG2,946.4,1183,20%,20%,237
16MU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MU12A06XXXAGG2,1,16MU12A06XXXAGG1,236.6,16MU12A06XXXAGG2,946.4,1183,80%,80%,946
16MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MU12A06XXXAGG3,,,,,,,,,
16MU12A06XXX,,0000-100094,,,549,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MU12A06XXXSAND,,,,,,,,,
16MU12A06XXX,,0000-100093,,,140,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MU12A06XXXSTONE DUST,,,,,,,,,
16MU12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MU12A06XXXFLBNF-15,,,,,,,,,
16MU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MU12A06XXXFLB-RPF34,,,,,,,,,
16MU12A06XXX,,0002-100449,,,0.850,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MU12A06XXXFLBPD-14,,,,,,,,,
16MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MX12A06R1XFA,,,,,,,,,
16MX12A06R1X,,0000-100011,,,242,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MX12A06R1XSEMEN,,,,,,,,,
16MX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MX12A06R1XWATER,,,,,,,,,
16MX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MX12A06R1XAGG1,1,16MX12A06R1XAGG1,236.6,16MX12A06R1XAGG2,946.4,1183,20%,20%,237
16MX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MX12A06R1XAGG2,1,16MX12A06R1XAGG1,236.6,16MX12A06R1XAGG2,946.4,1183,80%,80%,946
16MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MX12A06R1XAGG3,,,,,,,,,
16MX12A06R1X,,0000-100094,,,552,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MX12A06R1XSAND,,,,,,,,,
16MX12A06R1X,,0000-100093,,,141,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MX12A06R1XSTONE DUST,,,,,,,,,
16MX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MX12A06R1XFLBNF-15,,,,,,,,,
16MX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MX12A06R1XFLB-RPF34,,,,,,,,,
16MX12A06R1X,,0002-100449,,,0.950,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MX12A06R1XFLBPD-14,,,,,,,,,
16MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,16MX12A06XXXFA,,,,,,,,,
16MX12A06XXX,,0000-100011,,,239,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,16MX12A06XXXSEMEN,,,,,,,,,
16MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,16MX12A06XXXWATER,,,,,,,,,
16MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,16MX12A06XXXAGG1,1,16MX12A06XXXAGG1,236.6,16MX12A06XXXAGG2,946.4,1183,20%,20%,237
16MX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,16MX12A06XXXAGG2,1,16MX12A06XXXAGG1,236.6,16MX12A06XXXAGG2,946.4,1183,80%,80%,946
16MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,16MX12A06XXXAGG3,,,,,,,,,
16MX12A06XXX,,0000-100094,,,559,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,16MX12A06XXXSAND,,,,,,,,,
16MX12A06XXX,,0000-100093,,,143,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,16MX12A06XXXSTONE DUST,,,,,,,,,
16MX12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,16MX12A06XXXFLBNF-15,,,,,,,,,
16MX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,16MX12A06XXXFLB-RPF34,,,,,,,,,
16MX12A06XXX,,0002-100449,,,0.800,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,16MX12A06XXXFLBPD-14,,,,,,,,,
17FN12A06R1X,,0000-000015,,,62,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,17FN12A06R1XFA,,,,,,,,,
17FN12A06R1X,,0000-100011,,,185,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,17FN12A06R1XSEMEN,,,,,,,,,
17FN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,17FN12A06R1XWATER,,,,,,,,,
17FN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,17FN12A06R1XAGG1,1,17FN12A06R1XAGG1,236.6,17FN12A06R1XAGG2,946.4,1183,20%,20%,237
17FN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,17FN12A06R1XAGG2,1,17FN12A06R1XAGG1,236.6,17FN12A06R1XAGG2,946.4,1183,80%,80%,946
17FN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,17FN12A06R1XAGG3,,,,,,,,,
17FN12A06R1X,,0000-100094,,,544,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,17FN12A06R1XSAND,,,,,,,,,
17FN12A06R1X,,0000-100093,,,139,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,17FN12A06R1XSTONE DUST,,,,,,,,,
17FN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,17FN12A06R1XFLBNF-15,,,,,,,,,
17FN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,17FN12A06R1XFLB-RPF34,,,,,,,,,
17FN12A06R1X,,0002-100449,,,0.970,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,17FN12A06R1XFLBPD-14,,,,,,,,,
17FN12A06XXX,,0000-000015,,,61,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,17FN12A06XXXFA,,,,,,,,,
17FN12A06XXX,,0000-100011,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,17FN12A06XXXSEMEN,,,,,,,,,
17FN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,17FN12A06XXXWATER,,,,,,,,,
17FN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,17FN12A06XXXAGG1,1,17FN12A06XXXAGG1,236.6,17FN12A06XXXAGG2,946.4,1183,20%,20%,237
17FN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,17FN12A06XXXAGG2,1,17FN12A06XXXAGG1,236.6,17FN12A06XXXAGG2,946.4,1183,80%,80%,946
17FN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,17FN12A06XXXAGG3,,,,,,,,,
17FN12A06XXX,,0000-100094,,,552,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,17FN12A06XXXSAND,,,,,,,,,
17FN12A06XXX,,0000-100093,,,141,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,17FN12A06XXXSTONE DUST,,,,,,,,,
17FN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,17FN12A06XXXFLBNF-15,,,,,,,,,
17FN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,17FN12A06XXXFLB-RPF34,,,,,,,,,
17FN12A06XXX,,0002-100449,,,0.820,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,17FN12A06XXXFLBPD-14,,,,,,,,,
17FU12A06R1X,,0000-000015,,,48,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,17FU12A06R1XFA,,,,,,,,,
17FU12A06R1X,,0000-100011,,,194,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,17FU12A06R1XSEMEN,,,,,,,,,
17FU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,17FU12A06R1XWATER,,,,,,,,,
17FU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,17FU12A06R1XAGG1,1,17FU12A06R1XAGG1,236.6,17FU12A06R1XAGG2,946.4,1183,20%,20%,237
17FU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,17FU12A06R1XAGG2,1,17FU12A06R1XAGG1,236.6,17FU12A06R1XAGG2,946.4,1183,80%,80%,946
17FU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,17FU12A06R1XAGG3,,,,,,,,,
