bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,
35MN12A06XXX,,0000-100011,,,359,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MN12A06XXXSEMEN,,,,,,,,
35MN12A06XXX,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MN12A06XXXWATER,,,,,,,,
35MN12A06XXX,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MN12A06XXXAGG1,,,,,,,,
35MN12A06XXX,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MN12A06XXXAGG2,,,,,,,,
35MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MN12A06XXXAGG3,,,,,,,,
35MN12A06XXX,,0000-100094,,,388,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MN12A06XXXSAND,,,,,,,,
35MN12A06XXX,,0000-100093,,,99,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MN12A06XXXSTONE DUST,,,,,,,,
35MN12A06XXX,,0002-100020,,,1.616,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MN12A06XXXSBT CON-M,,,,,,,,
35MN12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MN12A06XXXSBT PCA-8S,,,,,,,,
35MN12A06XXX,,0002-100202,,,1.083,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MN12A06XXXSBT JM-9,,,,,,,,
35MN12C06R1X,,0000-000015,,,121,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MN12C06R1XFA,,,,,,,,
35MN12C06R1X,,0000-100011,,,364,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MN12C06R1XSEMEN,,,,,,,,
35MN12C06R1X,,0000-100030,,,177,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MN12C06R1XWATER,,,,,,,,
35MN12C06R1X,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MN12C06R1XAGG1,,,,,,,,
35MN12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MN12C06R1XAGG2,,,,,,,,
35MN12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MN12C06R1XAGG3,,,,,,,,
35MN12C06R1X,,0000-100094,,,606,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MN12C06R1XSAND,,,,,,,,
35MN12C06R1X,,0000-100093,,,154,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MN12C06R1XSTONE DUST,,,,,,,,
35MN12C06R1X,,0002-100020,,,1.912,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MN12C06R1XSBT CON-M,,,,,,,,
35MN12C06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MN12C06R1XSBT PCA-8S,,,,,,,,
35MN12C06R1X,,0002-100202,,,1.098,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MN12C06R1XSBT JM-9,,,,,,,,
35MN12C06XXX,,0000-000015,,,120,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MN12C06XXXFA,,,,,,,,
35MN12C06XXX,,0000-100011,,,359,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MN12C06XXXSEMEN,,,,,,,,
35MN12C06XXX,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MN12C06XXXWATER,,,,,,,,
35MN12C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MN12C06XXXAGG1,,,,,,,,
35MN12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MN12C06XXXAGG2,,,,,,,,
35MN12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MN12C06XXXAGG3,,,,,,,,
35MN12C06XXX,,0000-100094,,,617,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MN12C06XXXSAND,,,,,,,,
35MN12C06XXX,,0000-100093,,,157,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MN12C06XXXSTONE DUST,,,,,,,,
35MN12C06XXX,,0002-100020,,,1.616,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MN12C06XXXSBT CON-M,,,,,,,,
35MN12C06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MN12C06XXXSBT PCA-8S,,,,,,,,
35MN12C06XXX,,0002-100202,,,1.083,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MN12C06XXXSBT JM-9,,,,,,,,
35MU12A06R1X,,0000-000015,,,93,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12A06R1XFA,,,,,,,,
35MU12A06R1X,,0000-100011,,,373,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12A06R1XSEMEN,,,,,,,,
35MU12A06R1X,,0000-100030,,,177,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12A06R1XWATER,,,,,,,,
35MU12A06R1X,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12A06R1XAGG1,,,,,,,,
35MU12A06R1X,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12A06R1XAGG2,,,,,,,,
35MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12A06R1XAGG3,,,,,,,,
35MU12A06R1X,,0000-100094,,,400,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12A06R1XSAND,,,,,,,,
35MU12A06R1X,,0000-100093,,,102,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12A06R1XSTONE DUST,,,,,,,,
35MU12A06R1X,,0002-100020,,,1.833,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MU12A06R1XSBT CON-M,,,,,,,,
35MU12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MU12A06R1XSBT PCA-8S,,,,,,,,
35MU12A06R1X,,0002-100202,,,1.053,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MU12A06R1XSBT JM-9,,,,,,,,
35MU12A06XXX,,0000-000015,,,92,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12A06XXXFA,,,,,,,,
35MU12A06XXX,,0000-100011,,,368,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12A06XXXSEMEN,,,,,,,,
35MU12A06XXX,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12A06XXXWATER,,,,,,,,
35MU12A06XXX,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12A06XXXAGG1,,,,,,,,
35MU12A06XXX,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12A06XXXAGG2,,,,,,,,
35MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12A06XXXAGG3,,,,,,,,
35MU12A06XXX,,0000-100094,,,410,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12A06XXXSAND,,,,,,,,
35MU12A06XXX,,0000-100093,,,104,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12A06XXXSTONE DUST,,,,,,,,
35MU12A06XXX,,0002-100020,,,1.549,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MU12A06XXXSBT CON-M,,,,,,,,
35MU12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MU12A06XXXSBT PCA-8S,,,,,,,,
35MU12A06XXX,,0002-100202,,,1.038,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MU12A06XXXSBT JM-9,,,,,,,,
35MU12C06R1X,,0000-000015,,,93,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12C06R1XFA,,,,,,,,
35MU12C06R1X,,0000-100011,,,373,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12C06R1XSEMEN,,,,,,,,
35MU12C06R1X,,0000-100030,,,177,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12C06R1XWATER,,,,,,,,
35MU12C06R1X,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12C06R1XAGG1,,,,,,,,
35MU12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12C06R1XAGG2,,,,,,,,
35MU12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12C06R1XAGG3,,,,,,,,
35MU12C06R1X,,0000-100094,,,628,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12C06R1XSAND,,,,,,,,
35MU12C06R1X,,0000-100093,,,160,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12C06R1XSTONE DUST,,,,,,,,
35MU12C06R1X,,0002-100020,,,1.833,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MU12C06R1XSBT CON-M,,,,,,,,
35MU12C06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MU12C06R1XSBT PCA-8S,,,,,,,,
35MU12C06R1X,,0002-100202,,,1.053,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MU12C06R1XSBT JM-9,,,,,,,,
35MU12C06XXX,,0000-000015,,,92,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MU12C06XXXFA,,,,,,,,
35MU12C06XXX,,0000-100011,,,368,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MU12C06XXXSEMEN,,,,,,,,
35MU12C06XXX,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MU12C06XXXWATER,,,,,,,,
35MU12C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MU12C06XXXAGG1,,,,,,,,
35MU12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MU12C06XXXAGG2,,,,,,,,
35MU12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MU12C06XXXAGG3,,,,,,,,
35MU12C06XXX,,0000-100094,,,639,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MU12C06XXXSAND,,,,,,,,
35MU12C06XXX,,0000-100093,,,163,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MU12C06XXXSTONE DUST,,,,,,,,
35MU12C06XXX,,0002-100020,,,1.549,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MU12C06XXXSBT CON-M,,,,,,,,
35MU12C06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MU12C06XXXSBT PCA-8S,,,,,,,,
35MU12C06XXX,,0002-100202,,,1.038,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MU12C06XXXSBT JM-9,,,,,,,,
35MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12A06R1XFA,,,,,,,,
35MX12A06R1X,,0000-100011,,,409,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12A06R1XSEMEN,,,,,,,,
35MX12A06R1X,,0000-100030,,,184,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12A06R1XWATER,,,,,,,,
35MX12A06R1X,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12A06R1XAGG1,,,,,,,,
35MX12A06R1X,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12A06R1XAGG2,,,,,,,,
35MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12A06R1XAGG3,,,,,,,,
35MX12A06R1X,,0000-100094,,,452,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12A06R1XSAND,,,,,,,,
35MX12A06R1X,,0000-100093,,,115,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12A06R1XSTONE DUST,,,,,,,,
35MX12A06R1X,,0002-100020,,,1.611,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MX12A06R1XSBT CON-M,,,,,,,,
35MX12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MX12A06R1XSBT PCA-8S,,,,,,,,
35MX12A06R1X,,0002-100202,,,0.925,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MX12A06R1XSBT JM-9,,,,,,,,
35MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12A06XXXFA,,,,,,,,
35MX12A06XXX,,0000-100011,,,404,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12A06XXXSEMEN,,,,,,,,
35MX12A06XXX,,0000-100030,,,182,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12A06XXXWATER,,,,,,,,
35MX12A06XXX,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12A06XXXAGG1,,,,,,,,
35MX12A06XXX,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12A06XXXAGG2,,,,,,,,
35MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12A06XXXAGG3,,,,,,,,
35MX12A06XXX,,0000-100094,,,461,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12A06XXXSAND,,,,,,,,
35MX12A06XXX,,0000-100093,,,117,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12A06XXXSTONE DUST,,,,,,,,
35MX12A06XXX,,0002-100020,,,1.362,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MX12A06XXXSBT CON-M,,,,,,,,
35MX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MX12A06XXXSBT PCA-8S,,,,,,,,
35MX12A06XXX,,0002-100202,,,0.913,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MX12A06XXXSBT JM-9,,,,,,,,
35MX12C06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12C06R1XFA,,,,,,,,
35MX12C06R1X,,0000-100011,,,409,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12C06R1XSEMEN,,,,,,,,
35MX12C06R1X,,0000-100030,,,184,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12C06R1XWATER,,,,,,,,
35MX12C06R1X,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12C06R1XAGG1,,,,,,,,
35MX12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12C06R1XAGG2,,,,,,,,
35MX12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12C06R1XAGG3,,,,,,,,
35MX12C06R1X,,0000-100094,,,680,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12C06R1XSAND,,,,,,,,
35MX12C06R1X,,0000-100093,,,173,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12C06R1XSTONE DUST,,,,,,,,
35MX12C06R1X,,0002-100020,,,1.611,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MX12C06R1XSBT CON-M,,,,,,,,
35MX12C06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MX12C06R1XSBT PCA-8S,,,,,,,,
35MX12C06R1X,,0002-100202,,,0.925,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MX12C06R1XSBT JM-9,,,,,,,,
35MX12C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MX12C06XXXFA,,,,,,,,
35MX12C06XXX,,0000-100011,,,404,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MX12C06XXXSEMEN,,,,,,,,
35MX12C06XXX,,0000-100030,,,182,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MX12C06XXXWATER,,,,,,,,
35MX12C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MX12C06XXXAGG1,,,,,,,,
35MX12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MX12C06XXXAGG2,,,,,,,,
35MX12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MX12C06XXXAGG3,,,,,,,,
35MX12C06XXX,,0000-100094,,,689,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MX12C06XXXSAND,,,,,,,,
35MX12C06XXX,,0000-100093,,,176,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,35MX12C06XXXSTONE DUST,,,,,,,,
35MX12C06XXX,,0002-100020,,,1.362,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MX12C06XXXSBT CON-M,,,,,,,,
